Restaurant ID,Restaurant Name,Menu Item,Description,Price,Calories,Protein (g),Fat (g),Carbs (g),Link
17,Faasos - Wraps & Rolls,Chocolate Brownie,"Indulge in our fudgy, moist Brownie Bliss. It's a chocolate lover's dream with a melt-in-your-mouth texture.",AED 7,250,3,10,37
17,Faasos - Wraps & Rolls,Rich Red Velvet Pastry,Love everything red - then this luxurious layered cake is for you where delectable cake meets irresistible cream cheese. the indulgence is absolutely worth it.(contains egg),AED 21,200,2,11,25
17,Faasos - Wraps & Rolls,Chocolate Fudge Pastry,"Gooey, dense chocolate frosting on crumbly chocolate crust - this moist but fudge-like pastry is our version of a Mississippi mud pastry! (contains egg)",AED 21,300,3,15,40
17,Faasos - Wraps & Rolls,Blueberry Cheese Pastry,"Dense, creamy & smooth - just like how a blueberry cheesecake should be.",AED 23,320,4,16,42
17,Faasos - Wraps & Rolls,New York Cheesecake Pastry,"Rich, dense and creamy with that perfect crunch of the base, our authentic New York Cheesecake is what dessert dreams are made of.",AED 23,280,3,14,38
17,Faasos - Wraps & Rolls,Lotus Cheesecake Slice,"Savour the crunchy base made of Lotus biscuit and fresh cream cheese in every bite of this cheesecake. Indulgence, just how it should be.",AED 23,300,4,17,43
17,Faasos - Wraps & Rolls,Strawberry Cheesecake Slice,Relish the magical fresh cream sitting pretty on a crunchy biscuit base with yummy strawberry filling. Surely something you cant resist after a bite.,AED 23,250,3,12,36
17,Faasos - Wraps & Rolls,Pack of 4 Cake Slices,"Delight your taste buds with our Pack of 4, offering the choice between Red Velvet, Lotus Cheesecake, Chocolate Fudge, and Blueberry Cheesecake",AED 79,80,1,4,9
17,Faasos - Wraps & Rolls,Gulab Jamun,Gulab Jamun,AED 5,110,1,4,17
17,Faasos - Wraps & Rolls,Sweet Cream Vanilla Low-Cal Ice Cream - The Brooklyn Creamery,"Classic and creamy low calorie vanilla ice cream. Indulgent taste, minus the artificial sweetener and no added sugar.",AED 11,120,1,4,20
17,Faasos - Wraps & Rolls,SEA SALT CARAMEL - 125ml,"Light and delicious low calorie sea salt caramel ice cream. 
-Naturally sweetened with no added sugar. 
-Per serving: 79 Kcal: 50% lower calories than premium ice cream",AED 10,120,1,4,20
17,Faasos - Wraps & Rolls,Triple Chocolate Cookie,Experience pure joy with our perfectly chewy and crispy cookies.,AED 9,820,9,44,98
17,Faasos - Wraps & Rolls,Chocolate Fudge Cake,"Gooey, dense chocolate frosting on crumbly chocolate crust, this moist but fudge-like pastry is our version of a Mississippi mud pastry! (Contains Egg). Weight: 900 Gms",AED 129,651,5,29,91
17,Faasos - Wraps & Rolls,Sicilian Red Velvet Cake,"Taking inspiration from old-fashioned dessert, we bring to you deep crimson colored & cocoa-tinged velvety cake with light & fluffy vanilla buttercream frosting. (Contains Egg) Weight: 900 Gms",AED 129,654,6,29,93
18,Samara Restaurant Pakistani,Plain Paratha,"Flaky and buttery flatbread made from whole wheat flour, perfect for pairing with curries, chutneys, or as a standalone snack.",AED 1.50,317,7,13,44
18,Samara Restaurant Pakistani,Nihari,"A rich and flavorful slow-cooked stew made with tender pieces of meat, spices, and marrow bone, offering a hearty and comforting meal option.",AED 15,311,29,18,5
18,Samara Restaurant Pakistani,Aloo Paratha,"Fluffy and flavorful flatbread stuffed with a spiced mashed potato filling, offering a satisfying and hearty meal option.",AED 3,244,9,9,32
18,Samara Restaurant Pakistani,Haleem,"A hearty and wholesome stew made from a blend of lentils, meat, and spices, slow-cooked until thick and creamy, offering a satisfying and nutritious meal option.",AED 12,212,12,5,30
18,Samara Restaurant Pakistani,Lahori Channa,"A traditional Lahori-style chickpea curry cooked with onions, tomatoes, and spices, offering a rich and flavorful vegetarian dish.",AED 5,198,6,6,30
18,Samara Restaurant Pakistani,Chapati,"A staple unleavened flatbread made from whole wheat flour, cooked on a hot griddle, offering a simple and nutritious meal accompaniment.",AED 1,104,6,7,1
18,Samara Restaurant Pakistani,Fry Egg,"Eggs fried sunny-side-up or as per preference, offering a simple and satisfying breakfast or meal accompaniment.",AED 3,76,5,4,6
18,Samara Restaurant Pakistani,Daal,"A hearty and nutritious lentil curry made from assorted lentils cooked with onions, tomatoes, and aromatic spices, offering a comforting and satisfying meal option.",AED 5,164,8,11,25
18,Samara Restaurant Pakistani,Fresh Namkeen,"Freshly made savory snacks or mixtures, offering a crunchy and flavorful snack option.",AED 5,314,12,14,32
18,Samara Restaurant Pakistani,Cheese Paratha,"A decadent flatbread stuffed with melted cheese, offering a gooey and indulgent meal option.",AED 3,271,14,19,11
18,Samara Restaurant Pakistani,Vegetable By Choice,"A customizable dish featuring a selection of fresh seasonal vegetables cooked with spices, offering a healthy and flavorful meal option.",AED 5,265,23,18,13
18,Samara Restaurant Pakistani,Mutton Paya,"A flavorful and nutritious dish made from simmering mutton trotters with spices and herbs until tender, offering a rich and hearty meal option.",AED 13,174,9,12,9
18,Samara Restaurant Pakistani,Brain Fried,"Succulent pieces of brain delicately seasoned, coated in breadcrumbs, and fried until golden brown, offering a unique and flavorful delicacy.",AED 13,379,17,18,34
18,Samara Restaurant Pakistani,Qeema Paratha,"A delicious flatbread stuffed with spiced minced meat filling, offering a savory and satisfying meal option.",AED 6,248,9,14,24
18,Samara Restaurant Pakistani,Egg Paratha,"A savory flatbread stuffed with a spiced scrambled egg filling, offering a protein-rich and flavorful meal option.",AED 4,246,11,13,21
18,Samara Restaurant Pakistani,Chicken Paratha,"A flavorful flatbread stuffed with seasoned shredded chicken, offering a hearty and satisfying meal option.",AED 6,309,7,25,13
18,Samara Restaurant Pakistani,Fresh Milk,"Pure and creamy milk, offering a rich and nutritious beverage option.",AED 2,63,3,3,5
18,Samara Restaurant Pakistani,Omelette Egg,"Fluffy and flavorful omelette made from beaten eggs cooked until golden brown, perfect for a hearty breakfast or quick meal option.",AED 4,186,11,13,12
18,Samara Restaurant Pakistani,Halwa Puri,"A classic Pakistani breakfast dish featuring deep-fried bread (puri) served with a sweet semolina pudding (halwa), offering a combination of savory and sweet flavors.",AED 10,512,8,20,72
18,Samara Restaurant Pakistani,Mutton Qorma,"Tender pieces of mutton cooked in a rich and aromatic gravy made from yogurt, onions, and spices, offering a flavorful and satisfying meal option.",AED 17,368,32,23,12
18,Samara Restaurant Pakistani,Chicken Karahi,"Succulent chicken pieces cooked in a spicy and tangy tomato-based gravy, flavored with ginger, garlic, and aromatic spices, offering a bold and flavorful dish.",AED 14,297,24,20,8
18,Samara Restaurant Pakistani,Aalu Qeema,"A flavorful and hearty dish featuring spiced minced meat cooked with potatoes, onions, and aromatic spices, offering a comforting and satisfying meal option.",AED 13,298,18,18,15
18,Samara Restaurant Pakistani,Chicken Qorma,"Tender pieces of chicken cooked in a rich and aromatic gravy made from yogurt, onions, and spices, offering a flavorful and satisfying meal option.",AED 13,368,31,24,11
18,Samara Restaurant Pakistani,Chicken Chilly,"Stir-fried chicken pieces cooked with bell peppers, onions, and green chilies in a spicy and tangy sauce, offering a flavorful and vibrant dish.",AED 22,250,24,9,18
18,Samara Restaurant Pakistani,Chicken Jalfarezi,"A delicious stir-fry dish featuring tender chicken pieces cooked with assorted vegetables in a spicy and tangy sauce, offering a flavorful and vibrant meal option.",AED 20,305,26,15,11
18,Samara Restaurant Pakistani,Chicken Achari,"Succulent chicken pieces cooked in a tangy and spicy pickle-flavored gravy, offering a flavorful and aromatic dish.",AED 22,335,22,20,14
18,Samara Restaurant Pakistani,Chicken Hara Bhara,"Tender chicken pieces cooked with spinach, cilantro, and aromatic spices in a rich and flavorful gravy, offering a nutritious and flavorful meal option.",AED 22,280,24,12,9
18,Samara Restaurant Pakistani,Murgh Channa,"A hearty and flavorful dish featuring tender chicken pieces cooked with chickpeas in a rich and aromatic gravy, offering a satisfying and nutritious meal option",AED 12,355,31,14,16
18,Samara Restaurant Pakistani,Sarson Ka Saag,"A traditional Punjabi dish made from mustard greens cooked with spices and tempered with ghee, offering a hearty and flavorful meal option.",AED 12,230,15,15,9
18,Samara Restaurant Pakistani,Special Tawa Qeema,"A flavorful and aromatic dish featuring spiced minced meat cooked on a hot griddle (tawa) with onions, tomatoes, and aromatic spices, offering a satisfying and hearty meal option.",AED 22,312,26,18,16
18,Samara Restaurant Pakistani,Special Tawa Piece,"A flavorful and hearty dish featuring tender meat pieces cooked on a hot griddle (tawa) with onions, tomatoes, and aromatic spices, offering a satisfying and hearty meal option.",AED 22,284,23,18,12
18,Samara Restaurant Pakistani,Namkeen Mutton,"Tender pieces of mutton cooked in a rich and flavorful gravy made with yogurt, nuts, and aromatic spices, offering a luxurious and indulgent dining experience.",AED 22,430,22,31,14
18,Samara Restaurant Pakistani,Chicken Tikka Masala,"Juicy chicken tikka pieces cooked in a creamy and flavorful tomato-based sauce, infused with aromatic spices, offering a rich and indulgent dish.",AED 25,368,25,20,18
18,Samara Restaurant Pakistani,Chicken Ginger,"Tender chicken pieces cooked with ginger, garlic, and aromatic spices in a rich and flavorful gravy, offering a comforting and aromatic dish.",AED 20,312,20,18,14
18,Samara Restaurant Pakistani,Egg Channa,"A delicious and nutritious dish featuring boiled eggs cooked with chickpeas in a flavorful and aromatic gravy, offering a hearty and satisfying meal option.",AED 10,264,16,12,10
18,Samara Restaurant Pakistani,Special Tawa Liver,"A savory and indulgent dish featuring liver cooked on a hot griddle (tawa) with onions, tomatoes, and aromatic spices, offering a rich and satisfying meal option.",AED 22,345,27,22,16
18,Samara Restaurant Pakistani,Chicken Chatpati Handi,"Spicy and tangy chicken cooked in a thick and flavorful gravy made with tomatoes, onions, and aromatic spices, offering a bold and vibrant dish.",AED 25,410,25,28,18
18,Samara Restaurant Pakistani,Chicken Handi,"Tender chicken pieces cooked in a thick and creamy gravy made from yogurt, onions, and spices, offering a rich and flavorful dish.",AED 24,295,23,16,12
18,Samara Restaurant Pakistani,Chicken Darbari Handi,"Succulent chicken pieces cooked in a royal-style thick and creamy gravy made from yogurt, nuts, and aromatic spices, offering a decadent and indulgent dish.",AED 24,332,28,22,4
18,Samara Restaurant Pakistani,Chicken Mughalai Handi,"A rich and flavorful chicken dish cooked in a creamy and aromatic gravy made with nuts, saffron, and spices, offering a luxurious and indulgent dining experience.",AED 24,345,26,24,6
18,Samara Restaurant Pakistani,Chicken Afghani Handi,"Tender chicken pieces cooked in a rich and aromatic gravy made with yogurt, cream, and spices, offering a creamy and indulgent dish.",AED 24,318,21,24,5
18,Samara Restaurant Pakistani,Special Lahori Handi,"A special dish featuring tender meat or vegetables cooked in a rich and flavorful Lahori-style gravy, offering a satisfying and authentic dining experience.",AED 25,290,19,20,6
18,Samara Restaurant Pakistani,Rajistani Handi,"A flavorful and aromatic dish featuring tender meat or vegetables cooked in a rich and spicy Rajasthani-style gravy, offering a satisfying and authentic dining experience.",AED 26,305,18,22,7
18,Samara Restaurant Pakistani,Chicken Special Karahi,"Succulent chicken pieces cooked in a spicy and tangy tomato-based gravy, flavored with ginger, garlic, and aromatic spices, offering a bold and flavorful dish.",AED 18,280,24,18,9
18,Samara Restaurant Pakistani,Chicken Peshawari Karahi,"Tender chicken pieces cooked in a rich and flavorful gravy made with tomatoes, onions, and spices, offering a satisfying and hearty meal option.",AED 20,315,20,23,8
18,Samara Restaurant Pakistani,Chicken Shinwari Karahi,"A hearty and flavorful chicken dish cooked in a spicy and tangy tomato-based gravy, flavored with ginger, garlic, and aromatic spices, offering a bold and satisfying dish.",AED 20,290,19,21,7
18,Samara Restaurant Pakistani,Chicken Nawabi Karahi,"Tender chicken pieces cooked in a rich and flavorful gravy made with yogurt, nuts, and aromatic spices, offering a luxurious and indulgent dining experience.",AED 20,350,29,24,5
18,Samara Restaurant Pakistani,Chicken Charsi Karahi,"Succulent chicken pieces cooked in a spicy and tangy tomato-based gravy, flavored with ginger, garlic, and aromatic spices, offering a bold and flavorful dish.",AED 20,300,22,20,8
18,Samara Restaurant Pakistani,Chicken Tikka Karahi,"Juicy chicken tikka pieces cooked in a spicy and tangy tomato-based gravy, offering a bold and flavorful dish.",AED 22,285,20,18,9
18,Samara Restaurant Pakistani,Chicken White Karahi,"Tender chicken pieces cooked in a rich and creamy white gravy made from yogurt, cream, and aromatic spices, offering a luxurious and indulgent dish.",AED 20,330,27,23,5
18,Samara Restaurant Pakistani,Mutton Special Karahi,"Tender pieces of mutton cooked in a spicy and tangy tomato-based gravy, flavored with ginger, garlic, and aromatic spices, offering a bold and flavorful dish.",AED 20,305,23,22,6
18,Samara Restaurant Pakistani,Mutton Peshawari Karahi,"A hearty and flavorful mutton dish cooked in a rich and flavorful gravy made with tomatoes, onions, and spices, offering a satisfying and hearty meal option.",AED 20,315,21,25,7
18,Samara Restaurant Pakistani,Mutton Shinwari Karahi,"A flavorful and aromatic mutton dish cooked in a spicy and tangy tomato-based gravy, flavored with ginger, garlic, and aromatic spices, offering a bold and satisfying dish.",AED 25,325,24,22,8
18,Samara Restaurant Pakistani,Mutton Namkeen Karahi,"Tender pieces of mutton cooked in a rich and flavorful gravy made with yogurt, nuts, and aromatic spices, offering a luxurious and indulgent dining experience.",AED 25,310,20,24,6
18,Samara Restaurant Pakistani,Mutton Charsi Karahi,"Succulent pieces of mutton cooked in a spicy and tangy tomato-based gravy, flavored with ginger, garlic, and aromatic spices, offering a bold and flavorful dish.",AED 25,330,28,23,5
18,Samara Restaurant Pakistani,Mutton Tikka Karahi,"Juicy mutton tikka pieces cooked in a spicy and tangy tomato-based gravy, offering a bold and flavorful dish.",AED 25,305,22,21,7
18,Samara Restaurant Pakistani,Mutton White Karahi,"Tender pieces of mutton cooked in a rich and creamy white gravy made from yogurt, cream, and aromatic spices, offering a luxurious and indulgent dish.",AED 25,285,19,19,9
18,Samara Restaurant Pakistani,Kabab Karahi,"Juicy and flavorful kababs cooked in a spicy and tangy tomato-based gravy, offering a bold and satisfying dish.",AED 22,325,25,22,8
18,Samara Restaurant Pakistani,Murgh Chana Karahi,"Succulent chicken pieces cooked with chickpeas in a spicy and tangy tomato-based gravy, offering a hearty and satisfying meal option.",AED 18,388,29,20,25
18,Samara Restaurant Pakistani,Mutton Duwan Gosht,"A hearty and flavorful dish featuring tender pieces of mutton cooked in a rich and aromatic gravy, offering a satisfying and hearty meal option.",AED 25,345,23,24,16
18,Samara Restaurant Pakistani,Taka Tak,"A flavorful and spicy dish made from finely chopped meat cooked with tomatoes, onions, and aromatic spices, offering a bold and satisfying meal option.",AED 35,292,23,15,13
18,Samara Restaurant Pakistani,Laxmi Chowk Chicken Karahi,"A signature dish featuring tender chicken pieces cooked in a spicy and flavorful gravy, offering a bold and satisfying dish.",AED 20,365,26,18,20
18,Samara Restaurant Pakistani,Laxmi Chowk Mutton Karahi,"A signature dish featuring tender pieces of mutton cooked in a spicy and flavorful gravy, offering a bold and satisfying dish.",AED 25,325,22,16,15
18,Samara Restaurant Pakistani,Namkeen Roasted,"Roasted and seasoned nuts or legumes, offering a crunchy and flavorful snack option.",AED 22,180,5,15,7
18,Samara Restaurant Pakistani,Lahori Fish Fry,"Crispy and flavorful fish fillets marinated in spices and deep-fried until golden brown, offering a satisfying and flavorful dish.",AED 25,285,20,17,11
18,Samara Restaurant Pakistani,Khara Qeema,"Spiced minced meat cooked with onions, tomatoes, and aromatic spices, offering a flavorful and satisfying dish.",AED 25,278,18,15,12
18,Samara Restaurant Pakistani,Chicken Dum Biryani,"Fragrant and flavorful rice dish cooked with marinated chicken pieces, aromatic spices, and saffron, offering a satisfying and indulgent meal option.",AED 12,415,30,19,18
18,Samara Restaurant Pakistani,Vegetable Biryani,"Fragrant and flavorful rice dish cooked with assorted vegetables, aromatic spices, and saffron, offering a satisfying and indulgent meal option.",AED 10,390,22,17,24
18,Samara Restaurant Pakistani,Chicken Special Biryani,"Fragrant and flavorful rice dish cooked with marinated chicken pieces, assorted vegetables, aromatic spices, and saffron, offering a satisfying and indulgent meal option.",AED 18,430,28,18,27
18,Samara Restaurant Pakistani,Mutton Pulao,"Fragrant and flavorful rice dish cooked with tender pieces of mutton, aromatic spices, and herbs, offering a satisfying and comforting meal option.",AED 17,370,25,15,18
18,Samara Restaurant Pakistani,Bannu Beef Pulao,"Fragrant and flavorful rice dish cooked with tender pieces of beef, aromatic spices, and saffron, offering a satisfying and indulgent meal option.",AED 15,410,26,19,28
18,Samara Restaurant Pakistani,Chicken Pulao,"Fragrant and flavorful rice dish cooked with marinated chicken pieces, aromatic spices, and herbs, offering a satisfying and comforting meal option.",AED 13,355,21,16,18
18,Samara Restaurant Pakistani,Chicken Boti Biryani,"Fragrant and flavorful rice dish cooked with marinated chicken boti pieces, aromatic spices, and saffron, offering a satisfying and indulgent meal option.",AED 20,405,29,17,23
18,Samara Restaurant Pakistani,Plain Rice,"Steamed and fluffy rice grains, offering a versatile and satisfying base for various curries and dishes.",AED 5,180,3,0,39
18,Samara Restaurant Pakistani,Chicken Tikka Biryani,"Fragrant and flavorful rice dish cooked with marinated chicken tikka pieces, aromatic spices, and saffron, offering a satisfying and indulgent meal option.",AED 20,395,27,17,22
18,Samara Restaurant Pakistani,Chicken Roast Biryani,"Fragrant and flavorful rice dish cooked with roasted chicken pieces, aromatic spices, and saffron, offering a satisfying and indulgent meal option.",AED 22,420,30,19,25
18,Samara Restaurant Pakistani,Chicken Fried Rice,"A flavorful and satisfying rice dish stir-fried with marinated chicken pieces, assorted vegetables, and aromatic spices, offering a hearty and satisfying meal option.",AED 15,340,20,14,20
18,Samara Restaurant Pakistani,Mutton Biryani,"Fragrant and flavorful rice dish cooked with tender pieces of mutton, aromatic spices, and saffron, offering a satisfying and indulgent meal option.",AED 17,390,25,17,23
18,Samara Restaurant Pakistani,Mutton Special Biryani,"Fragrant and flavorful rice dish cooked with tender pieces of mutton, assorted vegetables, aromatic spices, and saffron, offering a satisfying and indulgent meal option.",AED 22,747,31,29,84
18,Samara Restaurant Pakistani,Mutton Tikka Biryani,"Fragrant and flavorful rice dish cooked with tender pieces of mutton tikka, aromatic spices, and saffron, offering a satisfying and indulgent meal option.",AED 25,662,27,26,66
18,Samara Restaurant Pakistani,Mutton Fried Rice,"A flavorful and satisfying rice dish stir-fried with tender pieces of mutton, assorted vegetables, and aromatic spices, offering a hearty and satisfying meal option.",AED 20,600,24,22,65
18,Samara Restaurant Pakistani,Sherri Fish Biryani,"Fragrant and flavorful rice dish cooked with marinated fish pieces, aromatic spices, and saffron, offering a satisfying and indulgent meal option.",AED 18,548,25,21,63
18,Samara Restaurant Pakistani,King Fish Biryani,"Fragrant and flavorful rice dish cooked with marinated king fish pieces, aromatic spices, and saffron, offering a satisfying and indulgent meal option.",AED 20,601,28,22,66
18,Samara Restaurant Pakistani,Egg Fried Rice,"A flavorful and satisfying rice dish stir-fried with scrambled eggs, assorted vegetables, and aromatic spices, offering a hearty and satisfying meal option.",AED 13,533,16,19,67
18,Samara Restaurant Pakistani,Mix Fried Rice,"A flavorful and satisfying rice dish stir-fried with assorted meats, vegetables, and aromatic spices, offering a hearty and satisfying meal option.",AED 22,609,23,20,70
18,Samara Restaurant Pakistani,Prawn Fried Rice,"A flavorful and satisfying rice dish stir-fried with tender prawns, assorted vegetables, and aromatic spices, offering a hearty and satisfying meal option.",AED 28,574,20,18,68
18,Samara Restaurant Pakistani,Fish Fried Rice,"A flavorful and satisfying rice dish stir-fried with marinated fish pieces, assorted vegetables, and aromatic spices, offering a hearty and satisfying meal option.",AED 25,579,22,19,65
18,Samara Restaurant Pakistani,Prawn Biryani,"Fragrant and flavorful rice dish cooked with tender prawns, aromatic spices, and saffron, offering a satisfying and indulgent meal option.",AED 28,521,19,18,56
18,Samara Restaurant Pakistani,Chapli Kabab (2 Pcs),"A flavorful and aromatic dish featuring marinated whole chicken or chicken pieces cooked in a spicy and tangy gravy, offering a bold and satisfying dish.",AED 15,248,26,15,4
18,Samara Restaurant Pakistani,Beef Bihari Kabab,"Juicy and flavorful beef kebabs made from minced beef marinated in a spicy and tangy marinade, offering a bold and satisfying dish.",AED 24,330,17,23,5
18,Samara Restaurant Pakistani,Mutton Seekh Kabab,"Tender pieces of mutton marinated in a spicy and tangy marinade, grilled to perfection, offering a bold and flavorful dish.",AED 26,318,17,14,26
18,Samara Restaurant Pakistani,Chicken Charcoal,"Succulent pieces of chicken marinated in spices and grilled to perfection over charcoal, offering a smoky and flavorful dish.",AED 18,228,28,10,2
18,Samara Restaurant Pakistani,Chicken Tikka Boti,"Juicy chicken tikka pieces marinated in spices and grilled to perfection, offering a flavorful and aromatic dish.",AED 21,173,20,6,6
18,Samara Restaurant Pakistani,Chicken Tikka,"Tender chicken skewers marinated in yogurt, garlic, and aromatic spices, grilled to perfection, offering a flavorful and succulent dish.",AED 20,195,25,6,6
18,Samara Restaurant Pakistani,Chicken Malai Boti,"Juicy and flavorful chicken kebabs made from minced chicken and aromatic spices, skewered and grilled to perfection, offering a satisfying and aromatic dish.",AED 22,228,18,12,9
18,Samara Restaurant Pakistani,Chicken Seekh Kabab,"Tender pieces of mutton marinated in spices and grilled to perfection, offering a flavorful and succulent dish.",AED 20,222,21,12,7
18,Samara Restaurant Pakistani,Mutton Tikka,"Juicy and flavorful lamb chops marinated in spices and grilled to perfection, offering a rich and satisfying dish.",AED 26,281,33,13,6
18,Samara Restaurant Pakistani,Mutton Lamb Chops,"Juicy and flavorful mutton kebabs made from minced mutton and aromatic spices, skewered and grilled to perfection, offering a satisfying and aromatic dish.",AED 26,310,23,17,8
18,Samara Restaurant Pakistani,Beef Seekh Kabab,"Juicy and flavorful minced meat patties made from ground beef or mutton, seasoned with spices, herbs, and onions, offering a satisfying and aromatic dish.",AED 22,293,13,19,15
18,Samara Restaurant Pakistani,Degi Lahori Charga,"A hearty and satisfying platter featuring an assortment of grilled meats and kebabs, offering a flavorful and indulgent dining experience.",AED 30,413,27,30,8
18,Samara Restaurant Pakistani,Lahori Mix Grill,"Juicy and flavorful chicken kebabs made from minced chicken marinated in a creamy mixture of yogurt, cream, and aromatic spices, offering a rich and indulgent dish.",AED 45,359,36,18,8
18,Samara Restaurant Pakistani,Reshmi Kabab,"Juicy and flavorful beef kebabs made from minced beef marinated in a spicy and tangy marinade, offering a bold and satisfying dish.",AED 22,268,21,17,5
18,Samara Restaurant Pakistani,Bihari Boti Chicken,"Tender chicken pieces marinated in a spicy and tangy marinade, grilled to perfection, offering a bold and flavorful dish.",AED 22,287,19,22,7
18,Samara Restaurant Pakistani,Chicken Hari Bari Boti,"Juicy chicken pieces marinated in a spicy and tangy marinade, grilled to perfection, offering a bold and flavorful dish.",AED 20,278,21,17,6
18,Samara Restaurant Pakistani,Fish Tikka,"Succulent fish pieces marinated in spices and grilled to perfection, offering a flavorful and aromatic dish.",AED 25,231,27,12,9
18,Samara Restaurant Pakistani,Chicken Sheesh Tawook,"Tender chicken pieces marinated in a creamy mixture of yogurt, cream, and aromatic spices, grilled to perfection, offering a rich and indulgent dish.",AED 22,354,31,21,7
18,Samara Restaurant Pakistani,Mutton Namkeen Tikka,"Juicy and flavorful beef kebabs made from minced beef and aromatic spices, skewered and grilled to perfection, offering a satisfying and aromatic dish.",AED 26,325,26,21,12
18,Samara Restaurant Pakistani,Grill Fish,"Fresh fish fillets seasoned and grilled to perfection, offering a simple and satisfying dish",AED 30,202,16,11,12
18,Samara Restaurant Pakistani,Raan Roast,"A regal and indulgent dish featuring whole leg of lamb marinated in aromatic spices and roasted to perfection, offering a rich and flavorful dining experience.",AED 120,N/A,N/A,N/A,N/A
18,Samara Restaurant Pakistani,Deal No. 7,Half: Half Charcoal French Fries Raita Salad Chatni Khubus Cola Tin. Full: Full Charcoal French Fries Raita Salad Chatni Khubus 1 Liter Col,AED 20,N/A,N/A,N/A,N/A
18,Samara Restaurant Pakistani,Deal No. 1,For 1 Person: Half Lahori Changha 2 Roti French Fries Sweet Rice Cola Tin. For 2 Persons: Full Lahori Changha 3 Roti French Fries 1 Ltr Cola Sweet Rice,AED 20,N/A,N/A,N/A,N/A
18,Samara Restaurant Pakistani,Deal No. 2,For 2 Persons Mutton Lamb Chops 3 Pcs 2 Roti Raita Salad Cola Can,AED 30,N/A,N/A,N/A,N/A
18,Samara Restaurant Pakistani,Deal No. 3,Kabayan Deal 2 Pcs Fried Chicken Plain Rice Gravy French Fries Raita Salad Cola Tin,AED 20,N/A,N/A,N/A,N/A
18,Samara Restaurant Pakistani,Deal No. 4,"Pulao/ Biryani Rice, Full Charcoal/ Lahori Chargha, 1 liter Cola Gravy Salad",AED 35,N/A,N/A,N/A,N/A
18,Samara Restaurant Pakistani,Deal No. 5,Pula/ Biryani Rice Half Kg Mix Grill 1 pcs Namkeen Roast 1 Liter Cola,AED 65,N/A,N/A,N/A,N/A
18,Samara Restaurant Pakistani,Deal No. 6,"Pulao/Biryani Rice,4 Pcs Malai Boti 4 Pcs Chicken Bati 2 Pcs Lamb Chops 1 Pcs Namkeen Roast 2 Pcs Chicken Tikka 2 Pcs Seekh Kabab Grill Fish Tikka",AED 105,N/A,N/A,N/A,N/A
18,Samara Restaurant Pakistani,Chicken Samosa,"Crispy and flavorful triangular pastries filled with spiced minced chicken, offering a savory and satisfying snack option.",AED 2,N/A,N/A,N/A,N/A
18,Samara Restaurant Pakistani,Aloo Samosa,"Crispy and flavorful triangular pastries filled with spiced mashed potatoes, offering a savory and satisfying snack option.",AED 1.50,N/A,N/A,N/A,N/A
18,Samara Restaurant Pakistani,Chicken Burger,"A classic burger featuring a juicy chicken patty served with lettuce, tomato, and condiments on a soft bun, offering a satisfying and flavorful meal option.",AED 8,357,23,12,32
18,Samara Restaurant Pakistani,Beef Burger,"A classic burger featuring a juicy beef patty served with lettuce, tomato, and condiments on a soft bun, offering a satisfying and flavorful meal option",AED 8,430,25,23,23
18,Samara Restaurant Pakistani,Vegetable Burger,"A flavorful burger featuring a vegetable patty made from assorted vegetables and legumes, served with lettuce, tomato, and condiments on a soft bun.",AED 8,320,12,8,45
18,Samara Restaurant Pakistani,Chicken Zinger Burger,"A spicy and crispy chicken fillet served with lettuce, tomato, and spicy mayonnaise on a soft bun, offering a bold and flavorful meal option.",AED 14,480,27,20,38
18,Samara Restaurant Pakistani,Chicken Double Burger,"A hearty burger featuring two juicy chicken patties served with lettuce, tomato, and condiments on a soft bun, offering a satisfying and indulgent meal option.",AED 12,605,43,31,36
18,Samara Restaurant Pakistani,Beef Double Burger,"A hearty burger featuring two juicy beef patties served with lettuce, tomato, and condiments on a soft bun, offering a satisfying and indulgent meal option.",AED 12,740,55,51,20
18,Samara Restaurant Pakistani,Chicken Fillet Burger,"A flavorful burger featuring a crispy chicken fillet served with lettuce, tomato, and condiments on a soft bun, offering a satisfying and flavorful meal option.",AED 12,390,22,15,27
18,Samara Restaurant Pakistani,Chicken Fillet Double Burger,"A hearty burger featuring two crispy chicken fillets served with lettuce, tomato, and condiments on a soft bun, offering a satisfying and indulgent meal option.",AED 16,660,38,24,39
18,Samara Restaurant Pakistani,Potato Wedges,"Crispy and seasoned potato wedges, offering a flavorful and satisfying snack or side dish option.",AED 10,274,4,12,41
18,Samara Restaurant Pakistani,Chicken Nuggets,"Tender and crispy chicken nuggets, offering a satisfying and flavorful snack or meal option.",AED 10,315,20,16,19
18,Samara Restaurant Pakistani,Vegetable Pakora (Kg),"Crispy and flavorful fritters made from assorted vegetables and chickpea flour, offering a savory and satisfying snack option.",AED 25,280,6,16,30
18,Samara Restaurant Pakistani,Chicken Pakora,"Crispy and flavorful fritters made from marinated chicken pieces and chickpea flour, offering a savory and satisfying snack option.",AED 10,340,17,20,38
18,Samara Restaurant Pakistani,Onion Rings,"Crispy and flavorful rings of onion coated in breadcrumbs and deep-fried until golden brown, offering a savory and satisfying snack or side dish option.",AED 10,275,14,15,29
18,Samara Restaurant Pakistani,French Fries,"Crispy and golden-brown potato fries, offering a classic and satisfying snack or side dish option.",AED 5,365,17,14,49
